niche,rating,review_count,website_missing,has_phone,has_description,name_token_count,address_completeness,proxy_score,worth_outreach,label_source
local service business,4.61,8,0,1,1,1,0.9140980719992938,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.8,6,1,1,0,5,0.9051016602096662,5.2,1,proxy:v1-sales-heuristic-2026-09
automotive,4.27,3,0,1,0,2,0.7745203464223768,3.0,0,proxy:v1-sales-heuristic-2026-09
health care,4.05,18,0,1,0,1,0.8174244046295486,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.37,4,0,0,1,2,0.536983862043005,1.8,0,proxy:v1-sales-heuristic-2026-09
local service business,2.58,8,0,0,0,3,0.8495504108119285,0.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.32,15,0,1,1,5,0.8799203728420767,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.09,5,1,1,0,5,0.6438134613683851,6.0,1,proxy:v1-sales-heuristic-2026-09
local service business,4.12,37,0,1,1,5,0.6562179813752257,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.54,55,0,1,0,1,0.3943649910250202,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.11,13,1,0,0,6,0.7174380216227257,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,3.52,15,0,1,0,3,0.662510591727982,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.07,44,0,1,0,1,0.9657365928145479,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.19,11,1,1,1,6,0.5581463804499296,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.21,10,0,1,1,5,0.7831797726218678,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.24,91,1,1,0,1,0.9230223346490476,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.72,64,0,1,1,3,0.6902198464614744,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
health care,3.55,47,0,1,1,6,0.5630221471540383,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.25,67,1,1,0,5,0.9075816822776651,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.86,2,1,1,0,2,0.8996420123011827,5.2,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.2,108,0,1,1,5,0.6046862243396471,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.25,37,0,1,0,2,0.5000748881685476,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.83,74,0,1,0,3,0.6049545914880241,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.95,37,0,1,0,2,0.7342615677115689,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.65,25,0,0,1,5,0.8678393750564347,2.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.06,18,0,1,0,6,0.6049707993075002,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,36,0,1,0,1,0.9905575111849605,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.45,17,0,1,1,4,0.8116474725427965,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.51,63,0,1,0,2,0.6517228261720237,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.43,622,0,1,0,5,0.7053933513474583,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,5.0,13,0,1,0,1,0.7583666151854914,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.9,232,0,1,1,3,0.7188262515190791,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.14,12,0,1,0,2,0.3473359659259214,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.93,18,1,1,1,6,0.682598106239476,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.63,9,1,1,1,1,0.6092753737813977,5.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.02,35,0,1,1,4,0.8376659096631869,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,10,0,1,0,1,0.6636113534499518,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,4.92,20,0,1,1,4,0.6539074082737575,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,3.68,62,0,1,0,5,0.6232042655849132,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.51,11,1,1,0,5,0.5635573088656136,5.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.69,1708,1,1,1,1,0.8965566558278456,3.5,1,proxy:v1-sales-heuristic-2026-09
local service business,3.17,60,0,1,0,5,0.6220070865684487,1.7999999999999998,1,proxy:v1-sales-heuristic-2026-09
local service business,4.71,78,0,1,0,2,0.6104220868958502,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
fitness,4.79,28,0,1,1,5,0.9103063580377043,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.73,867,1,1,0,6,0.7931890835166134,2.7,0,proxy:v1-sales-heuristic-2026-09
automotive,3.89,78,0,1,0,1,0.8143689010273214,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.06,35,0,1,0,3,0.8606749297906087,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.56,9,1,1,0,6,0.35344561382384426,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.37,22,1,1,0,1,0.958585133903708,5.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.93,117,0,1,0,2,0.9410480416457395,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.26,160,0,0,1,4,0.9103725481395225,2.4,0,proxy:v1-sales-heuristic-2026-09
fitness,4.21,124,0,1,1,6,0.7583733256816395,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.74,58,1,1,0,2,0.7005818865330887,5.8,1,proxy:v1-sales-heuristic-2026-09
automotive,3.49,6,0,1,0,3,0.9018685101760695,3.0,0,proxy:v1-sales-heuristic-2026-09
home services,4.5,41,1,1,1,5,0.8298483957888114,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.33,6,0,1,1,1,0.7261605131664619,3.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.56,4,0,0,0,2,0.8993508890177033,1.8,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.63,31,0,1,0,2,0.7222824739048015,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.77,43,0,1,1,3,0.7407551714879116,3.6,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.26,66,0,1,1,4,0.9713747167004787,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.86,42,1,0,1,2,0.8347272286088688,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
pets,4.64,44,0,0,1,3,0.6109028728979252,2.4,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.85,8,0,1,0,6,0.5736654905458801,3.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.77,21,1,1,1,5,0.9170682799547855,5.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.15,4,0,1,0,6,0.6105457146187918,1.2,0,proxy:v1-sales-heuristic-2026-09
home services,5.0,2993,0,1,1,5,0.9280379406874076,-0.2999999999999998,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.6,55,1,1,1,4,0.7216843451875949,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.57,10,0,1,0,2,0.4257436411494857,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.68,64,0,0,0,1,0.8392158133024582,1.4,0,proxy:v1-sales-heuristic-2026-09
fitness,4.47,83,0,1,1,4,0.7972650859630265,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.02,12,0,1,1,3,0.7533086688761552,2.6,0,proxy:v1-sales-heuristic-2026-09
home services,4.06,46,0,1,0,5,0.9098564310476372,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.91,11,0,1,0,1,0.3703837517959647,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,5.0,3,1,1,0,6,0.8612528307121626,5.2,1,proxy:v1-sales-heuristic-2026-09
legal services,4.46,28,1,1,0,2,0.8788217433644314,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.89,14,1,1,0,3,0.8116720639607746,6.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.41,15,0,1,0,3,0.7920040692175409,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.59,215,0,1,0,6,0.7058392048715414,1.8,0,proxy:v1-sales-heuristic-2026-09
automotive,4.98,4,0,1,0,5,0.5744045284464885,2.2,0,proxy:v1-sales-heuristic-2026-09
health care,3.79,37,0,1,0,1,0.5605383329432468,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.43,8,0,1,0,6,0.938751102657463,3.6,0,proxy:v1-sales-heuristic-2026-09
pets,4.74,2584,0,1,0,5,0.7059705686667593,0.7000000000000002,0,proxy:v1-sales-heuristic-2026-09
automotive,4.36,34,0,1,1,1,0.6070686458132335,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.2,37,1,0,0,5,0.4267566759792358,4.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,4.16,8,0,1,1,1,0.628839710183185,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.12,1532,1,1,0,3,0.6199281392788407,3.5,1,proxy:v1-sales-heuristic-2026-09
local service business,3.83,68,0,0,1,1,0.6816122881315669,1.4,0,proxy:v1-sales-heuristic-2026-09
health care,3.9,172,0,1,1,1,0.9061289742381166,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.96,41,0,1,1,4,0.4804981682729499,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,4.09,9,1,0,1,5,0.9833614078345494,4.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
local service business,3.72,35,0,1,1,3,0.7728462009358156,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.87,354,0,1,1,3,0.8972076061919326,3.0,0,proxy:v1-sales-heuristic-2026-09
health care,4.76,27,0,1,0,4,0.7947947557447785,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,4.52,122,0,1,0,1,0.9263218463167809,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.46,10,0,1,0,1,0.8867880976833258,3.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.01,23,1,0,0,1,0.676036048366349,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
health care,4.47,48,0,1,1,1,0.7569042535106142,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.8,37,0,1,0,5,0.9738106099373408,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.01,10,1,1,0,4,0.8090640673041314,6.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.68,10,0,1,0,2,0.8066650211124581,3.6,1,proxy:v1-sales-heuristic-2026-09
legal services,4.63,72,0,1,0,4,0.7785237687208618,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.61,90,0,1,0,3,0.5439222040768729,2.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.68,129,0,1,0,1,0.7331045433350069,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.21,178,0,1,0,6,0.9787996660343482,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,28,0,1,0,6,0.7337567647380677,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,3.1,17,0,0,1,5,0.8587618189126915,1.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.3,3168,0,1,0,5,0.9814219769162914,1.5,0,proxy:v1-sales-heuristic-2026-09
automotive,3.39,53,0,1,0,4,0.6062623640683134,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.8,8,0,1,1,5,0.8976520400226556,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.95,7,0,1,0,4,0.8172111744929856,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,3.92,42,0,0,0,1,0.7503580737272035,1.4,0,proxy:v1-sales-heuristic-2026-09
fitness,3.86,20,1,1,0,2,0.6899910574492711,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.15,23,0,1,1,6,0.6806647652096885,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.86,79,0,1,0,3,0.6125423198502703,2.6,0,proxy:v1-sales-heuristic-2026-09
legal services,3.35,56,0,1,0,5,0.6090898380383941,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.58,999,1,1,1,1,0.5593153329050486,4.5,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.56,2,0,1,0,3,0.7278230996237937,3.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.61,32,0,0,0,1,0.4828605857032009,2.4,0,proxy:v1-sales-heuristic-2026-09
automotive,3.3,52,1,1,1,2,0.8019174439046737,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.31,4,0,1,0,1,0.8818889744146028,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.52,11,1,1,1,2,0.78467985845517,5.6,1,proxy:v1-sales-heuristic-2026-09
home services,3.58,9,0,1,0,4,0.6803933053406692,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.16,25,1,1,0,1,0.9916426667973507,6.6,1,proxy:v1-sales-heuristic-2026-09
pets,4.09,147,0,1,1,2,0.9271542282340594,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,5.0,226,0,1,0,5,0.6378665074739045,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,10,0,1,0,1,0.7494104589843176,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,3.23,2545,0,1,0,4,0.5386567462578012,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
home services,5.0,45,0,1,0,6,0.9361931561983314,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
food & beverage,3.65,37,0,1,0,5,0.9706119269152607,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.69,38,0,1,0,1,0.8888412458094638,2.6,0,proxy:v1-sales-heuristic-2026-09
pets,4.68,34,1,1,1,1,0.7789197166551429,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.6,157,0,1,0,5,0.4804964165748345,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.42,82,0,1,0,3,0.9476479752617977,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.09,7,0,1,0,3,0.847608807810647,2.0,0,proxy:v1-sales-heuristic-2026-09
fitness,4.45,58,0,1,0,3,0.7644470455254327,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.28,65,0,1,0,4,0.4432527958178154,3.6,0,proxy:v1-sales-heuristic-2026-09
health care,4.81,34,0,1,0,3,0.5005488630417705,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
pets,4.19,85,1,1,0,1,0.9430567566854554,6.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.06,30,0,1,1,1,0.8358931740964399,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.75,30,0,1,0,1,0.7153598757755613,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.47,28,0,1,0,2,0.7346735492888641,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.55,2,1,1,0,5,0.809988263365019,6.0,1,proxy:v1-sales-heuristic-2026-09
home services,3.78,22,1,0,0,6,0.6811735090613233,5.3999999999999995,0,proxy:v1-sales-heuristic-2026-09
home services,3.58,11,1,1,0,3,0.5621149126486886,6.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.84,6,0,1,0,1,0.7593320207501584,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,3.81,118,1,1,1,1,0.8495231103615346,5.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.58,2103,0,1,0,5,0.45008215290695275,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
automotive,4.69,23,0,1,0,3,0.460125925980643,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.06,13,0,1,1,6,0.9302404551365833,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,4.94,33,0,1,0,4,0.7769564560619102,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.9,73,0,1,0,6,0.7293740394366461,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,4.28,9,0,0,1,1,0.875133757744287,1.4,0,proxy:v1-sales-heuristic-2026-09
automotive,3.7,24,0,0,0,6,0.8699825084617127,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,5.0,63,0,1,0,4,0.6355860347827479,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
fitness,4.12,2,0,1,1,3,0.616923699808001,3.0,0,proxy:v1-sales-heuristic-2026-09
fitness,4.22,23,0,1,1,4,0.8687683974688574,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.96,15,0,0,0,2,0.8850080591463401,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,3.66,21,0,1,0,4,0.8103238626987529,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,3.34,14,0,1,0,5,0.6206881121294039,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.5,28,1,0,1,5,0.45422195995755693,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
automotive,3.72,203,0,1,1,6,0.8865587137585039,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,5.0,17,0,1,0,3,0.7635266138591789,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.55,33,1,0,0,5,0.8461989111596502,5.3999999999999995,1,proxy:v1-sales-heuristic-2026-09
local service business,3.46,220,0,1,0,6,0.43724833414181613,1.8,0,proxy:v1-sales-heuristic-2026-09
fitness,4.43,13,0,1,1,1,0.7538039233562438,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.99,180,0,0,0,3,0.6467833885099082,1.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.19,24,0,1,0,5,0.9626547846021465,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.46,174,1,1,0,3,0.6859346508246699,6.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.14,55,0,1,1,1,0.8131182615579818,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
local service business,3.78,34,0,1,0,4,0.928038148090513,2.6,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.56,22,0,1,0,3,0.45247830335499745,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.11,12,0,1,0,4,0.5823525938119639,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,4.21,26,0,1,1,1,0.9662319649513207,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,2.92,65,0,1,1,1,0.7425034380521082,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
local service business,3.42,24,0,1,0,4,0.9134038479876343,2.6,0,proxy:v1-sales-heuristic-2026-09
local service business,3.85,17,0,1,1,6,0.7612682206746773,2.6,1,proxy:v1-sales-heuristic-2026-09
pets,3.69,18,0,1,0,4,0.6354863413760872,3.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.37,73,0,1,0,6,0.6717518012357472,2.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.32,94,0,1,1,6,0.7363656431696348,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.64,11,0,1,0,2,0.6988256859024209,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.56,11,0,1,0,1,0.8718786079806427,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.78,37,0,0,1,4,0.48633495502757934,1.6,0,proxy:v1-sales-heuristic-2026-09
legal services,4.15,131,0,1,0,4,0.4522033948384266,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.32,86,0,0,0,5,0.6394138355016559,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,4.43,6,0,1,0,4,0.7336660990676013,2.0,1,proxy:v1-sales-heuristic-2026-09
automotive,4.23,18,1,1,1,6,0.995672105001625,6.6,1,proxy:v1-sales-heuristic-2026-09
legal services,3.93,8,0,1,0,6,0.9126532940953204,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.97,18,0,1,0,4,0.7253881990287783,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.7,1200,0,0,1,4,0.6898487995551282,0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
pets,4.38,5,0,1,0,1,0.27922493722142294,3.0,0,proxy:v1-sales-heuristic-2026-09
local service business,4.1,4,0,1,0,5,0.6341112775153833,2.0,0,proxy:v1-sales-heuristic-2026-09
health care,3.79,9,0,1,0,5,0.7893321067848267,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.79,33,1,1,0,6,0.9683716557346036,6.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.48,48,0,1,0,1,0.7958893731170518,3.6,0,proxy:v1-sales-heuristic-2026-09
automotive,4.69,39,0,0,0,1,0.799971004986644,2.4,0,proxy:v1-sales-heuristic-2026-09
local service business,4.19,89,0,1,0,5,0.8848231292688528,2.6,0,proxy:v1-sales-heuristic-2026-09
pets,3.68,3,0,1,0,3,0.752113766126759,3.0,0,proxy:v1-sales-heuristic-2026-09
automotive,4.59,90,0,1,0,4,0.8913773684095148,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,3.84,17,0,1,0,3,0.5560387655061104,3.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.38,54,1,1,0,4,0.8816298984082398,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,4.71,5,1,1,0,4,0.8977318605891407,4.2,0,proxy:v1-sales-heuristic-2026-09
home services,3.85,24,1,1,0,2,0.757689240188337,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.93,31,1,1,1,5,0.7508237403365746,5.6,1,proxy:v1-sales-heuristic-2026-09
fitness,4.17,87,0,1,0,3,0.8179405270050697,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,4.78,4,0,1,1,4,0.5648803844651422,2.2,0,proxy:v1-sales-heuristic-2026-09
automotive,4.16,25,1,1,0,4,0.9852907802014027,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,3.49,3270,0,1,0,5,0.7964151994339309,-0.30000000000000004,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.45,42,0,1,0,2,0.9347972706217117,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.88,57,0,1,1,1,0.8261567292439628,3.6,1,proxy:v1-sales-heuristic-2026-09
pets,5.0,101,0,1,0,2,0.29948296405597136,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
fitness,4.15,13,1,1,1,6,0.6647532075136583,6.6,1,proxy:v1-sales-heuristic-2026-09
local service business,2.92,68,0,1,0,2,0.6407990615998174,1.7999999999999998,0,proxy:v1-sales-heuristic-2026-09
automotive,4.35,109,0,0,0,2,0.7953629487851481,2.4,0,proxy:v1-sales-heuristic-2026-09
home services,5.0,4,0,0,0,6,0.779175584962844,1.0,0,proxy:v1-sales-heuristic-2026-09
food & beverage,5.0,48,0,1,1,2,0.9705899165041569,2.8000000000000003,1,proxy:v1-sales-heuristic-2026-09
home services,5.0,70,0,1,0,3,0.7958688233509873,2.8000000000000003,0,proxy:v1-sales-heuristic-2026-09
automotive,3.59,18,0,1,0,3,0.5539403443708188,3.6,1,proxy:v1-sales-heuristic-2026-09
automotive,4.65,2819,0,1,0,4,0.5572902934814605,1.5,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,3.75,69,0,1,0,4,0.8957847293224062,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.27,6,0,1,0,4,0.47796404872148107,3.0,0,proxy:v1-sales-heuristic-2026-09
home services,3.45,20,0,1,1,4,0.9518437376523251,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.8,23,0,1,1,6,0.9418641850151487,3.6,1,proxy:v1-sales-heuristic-2026-09
fitness,3.78,53,0,1,0,4,0.6779646697240174,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.64,12,0,1,0,4,0.8518984442416301,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,4.59,11,1,1,1,6,0.8398870206780279,6.6,1,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.3,27,0,1,0,1,0.4040825018790212,3.6,1,proxy:v1-sales-heuristic-2026-09
health care,3.41,74,0,1,0,6,0.8068847248416419,3.6,1,proxy:v1-sales-heuristic-2026-09
food & beverage,3.98,303,1,1,1,2,0.8745948824250314,6.0,1,proxy:v1-sales-heuristic-2026-09
automotive,3.74,4,0,0,0,2,0.8230133397700923,1.8,0,proxy:v1-sales-heuristic-2026-09
food & beverage,4.63,34,0,1,0,1,0.8502723150540358,3.6,1,proxy:v1-sales-heuristic-2026-09
home services,4.8,7,0,0,0,4,0.4196623760691548,1.0,0,proxy:v1-sales-heuristic-2026-09
beauty & personal care,4.73,75,0,0,1,5,0.38920713960733644,1.6,0,proxy:v1-sales-heuristic-2026-09
